target,source,flow
Texas,South Dakota,1156
Utah,South Dakota,170
Vermont,South Dakota,0
Virginia,South Dakota,364
Washington,South Dakota,195
West Virginia,South Dakota,0
Wisconsin,South Dakota,974
Wyoming,South Dakota,728
Alabama,Tennessee,9523
Alaska,Tennessee,417
Arizona,Tennessee,2522
Arkansas,Tennessee,5843
California,Tennessee,7879
Colorado,Tennessee,1823
Connecticut,Tennessee,2013
Delaware,Tennessee,648
District of Columbia ,Tennessee,322
Florida,Tennessee,19470
Georgia,Tennessee,16865
Hawaii,Tennessee,334
Idaho,Tennessee,562
Illinois,Tennessee,12376
Indiana,Tennessee,4745
Iowa,Tennessee,334
Kansas,Tennessee,1796
Kentucky,Tennessee,13138
Louisiana,Tennessee,2614
Maine,Tennessee,586
Maryland,Tennessee,1497
Massachusetts,Tennessee,1109
Michigan,Tennessee,6535
Minnesota,Tennessee,978
Mississippi,Tennessee,8830
Missouri,Tennessee,3819
Montana,Tennessee,212
Nebraska,Tennessee,515
Nevada,Tennessee,854
New Hampshire,Tennessee,0
New Jersey,Tennessee,1209
New Mexico,Tennessee,1193
New York,Tennessee,5413
North Carolina,Tennessee,8892
North Dakota,Tennessee,0
Ohio,Tennessee,5934
Oklahoma,Tennessee,2680
Oregon,Tennessee,881
Pennsylvania,Tennessee,4677
Rhode Island,Tennessee,47
South Carolina,Tennessee,2911
South Dakota,Tennessee,210
Texas,Tennessee,12904
Utah,Tennessee,652
Vermont,Tennessee,235
Virginia,Tennessee,11339
Washington,Tennessee,1789
West Virginia,Tennessee,996
Wisconsin,Tennessee,1426
Wyoming,Tennessee,362
Alabama,Texas,10235
Alaska,Texas,3543
Arizona,Texas,14875
Arkansas,Texas,14222
California,Texas,63174
Colorado,Texas,20023
Connecticut,Texas,2363
Delaware,Texas,297
District of Columbia ,Texas,1307
Florida,Texas,33740
Georgia,Texas,16182
Hawaii,Texas,6376
Idaho,Texas,2536
Illinois,Texas,26214
Indiana,Texas,9510
Iowa,Texas,6086
Kansas,Texas,11649
Kentucky,Texas,6561
Louisiana,Texas,28700
Maine,Texas,648
Maryland,Texas,9793
Massachusetts,Texas,5502
Michigan,Texas,7030
Minnesota,Texas,8715
Mississippi,Texas,11199
Missouri,Texas,13881
Montana,Texas,650
Nebraska,Texas,2689
Nevada,Texas,7599
New Hampshire,Texas,638
New Jersey,Texas,7460
New Mexico,Texas,16395
New York,Texas,20664
North Carolina,Texas,13288
North Dakota,Texas,1605
Ohio,Texas,13300
Oklahoma,Texas,20573
Oregon,Texas,3725
Pennsylvania,Texas,12684
Rhode Island,Texas,10
South Carolina,Texas,6123
South Dakota,Texas,1498
Tennessee,Texas,11630
Utah,Texas,9131
Vermont,Texas,662
Virginia,Texas,15436
Washington,Texas,14646
West Virginia,Texas,1353
Wisconsin,Texas,7443
Wyoming,Texas,948
Alabama,Utah,644
Alaska,Utah,660
Arizona,Utah,8144
Arkansas,Utah,177
California,Utah,17020
Colorado,Utah,4625
Connecticut,Utah,283
Delaware,Utah,0
District of Columbia ,Utah,501
Florida,Utah,1044
Georgia,Utah,2218
Hawaii,Utah,1532
Idaho,Utah,6742
Illinois,Utah,1810
Indiana,Utah,829
Iowa,Utah,81
Kansas,Utah,367
Kentucky,Utah,1068
Louisiana,Utah,317
Maine,Utah,151
Maryland,Utah,1127
Massachusetts,Utah,650
Michigan,Utah,604
Minnesota,Utah,1716
Mississippi,Utah,361
Missouri,Utah,2070
Montana,Utah,2043
Nebraska,Utah,580
Nevada,Utah,5948
New Hampshire,Utah,0
New Jersey,Utah,976
New Mexico,Utah,1781
New York,Utah,1770
North Carolina,Utah,1253
North Dakota,Utah,2184
Ohio,Utah,1944
Oklahoma,Utah,919
Oregon,Utah,4102
Pennsylvania,Utah,987
Rhode Island,Utah,0
South Carolina,Utah,1259
South Dakota,Utah,0
Tennessee,Utah,972
Texas,Utah,6536
Vermont,Utah,204
Virginia,Utah,3187
Washington,Utah,5270
West Virginia,Utah,142
Wisconsin,Utah,1064
Wyoming,Utah,1722
Alabama,Vermont,0
Alaska,Vermont,203
Arizona,Vermont,132
Arkansas,Vermont,0
California,Vermont,1246
Colorado,Vermont,689
Connecticut,Vermont,839
Delaware,Vermont,14
District of Columbia ,Vermont,261
Florida,Vermont,1645
Georgia,Vermont,80
Hawaii,Vermont,83
Idaho,Vermont,0
Illinois,Vermont,1317
Indiana,Vermont,0
Iowa,Vermont,80
Kansas,Vermont,61
Kentucky,Vermont,0
Louisiana,Vermont,149
Maine,Vermont,624
Maryland,Vermont,278
Massachusetts,Vermont,3975
Michigan,Vermont,352
Minnesota,Vermont,75
Mississippi,Vermont,0
Missouri,Vermont,0
Montana,Vermont,21
Nebraska,Vermont,101
Nevada,Vermont,301
New Hampshire,Vermont,1690
New Jersey,Vermont,699
New Mexico,Vermont,60
New York,Vermont,2758
North Carolina,Vermont,291
North Dakota,Vermont,0
Ohio,Vermont,44
Oklahoma,Vermont,14
Oregon,Vermont,344
Pennsylvania,Vermont,483
Rhode Island,Vermont,432
South Carolina,Vermont,87
South Dakota,Vermont,32
Tennessee,Vermont,179
Texas,Vermont,485
Utah,Vermont,130
Virginia,Vermont,636
Washington,Vermont,181
West Virginia,Vermont,48
Wisconsin,Vermont,106
Wyoming,Vermont,643
Alabama,Virginia,2341
Alaska,Virginia,736
Arizona,Virginia,2587
Arkansas,Virginia,1184
California,Virginia,14509
Colorado,Virginia,4644
Connecticut,Virginia,3368
Delaware,Virginia,2107
District of Columbia ,Virginia,10088
Florida,Virginia,17864
Georgia,Virginia,8708
Hawaii,Virginia,4947
Idaho,Virginia,107
Illinois,Virginia,6515
Indiana,Virginia,1565
Iowa,Virginia,1535
Kansas,Virginia,2771
Kentucky,Virginia,2765
Louisiana,Virginia,2705
Maine,Virginia,1135
Maryland,Virginia,25578
Massachusetts,Virginia,3493
Michigan,Virginia,2991
Minnesota,Virginia,2010
Mississippi,Virginia,1060
Missouri,Virginia,2657
Montana,Virginia,227
Nebraska,Virginia,1054
Nevada,Virginia,1691
New Hampshire,Virginia,1310
New Jersey,Virginia,8992
New Mexico,Virginia,2344
New York,Virginia,12614
North Carolina,Virginia,26277
North Dakota,Virginia,222
Ohio,Virginia,4754
Oklahoma,Virginia,3453
Oregon,Virginia,511
Pennsylvania,Virginia,13350
Rhode Island,Virginia,1453
South Carolina,Virginia,6923
South Dakota,Virginia,494
Tennessee,Virginia,4121
Texas,Virginia,15596
Utah,Virginia,2123
Vermont,Virginia,963
Washington,Virginia,5488
West Virginia,Virginia,5294
Wisconsin,Virginia,961
Wyoming,Virginia,305
Alabama,Washington,1605
Alaska,Washington,7532
Arizona,Washington,11733
Arkansas,Washington,1074
California,Washington,52484
Colorado,Washington,8473
Connecticut,Washington,1310
Delaware,Washington,943
District of Columbia ,Washington,1441
Florida,Washington,10311
Georgia,Washington,5375
Hawaii,Washington,4855
Idaho,Washington,9963
Illinois,Washington,8848
Indiana,Washington,1171
Iowa,Washington,867
Kansas,Washington,2249
Kentucky,Washington,394
Louisiana,Washington,2401
Maine,Washington,564
Maryland,Washington,2623
Massachusetts,Washington,3690
Michigan,Washington,3834
Minnesota,Washington,3192
Mississippi,Washington,245
Missouri,Washington,2985
Montana,Washington,4593
Nebraska,Washington,849
Nevada,Washington,4398
New Hampshire,Washington,405
New Jersey,Washington,3702
New Mexico,Washington,2156
New York,Washington,6217
North Carolina,Washington,6893
North Dakota,Washington,1249
Ohio,Washington,3520
Oklahoma,Washington,3507
Oregon,Washington,28013
Pennsylvania,Washington,4611
Rhode Island,Washington,1606
South Carolina,Washington,3920
South Dakota,Washington,279
Tennessee,Washington,1295
Texas,Washington,14096
Utah,Washington,7603
Vermont,Washington,503
Virginia,Washington,7976
West Virginia,Washington,547
Wisconsin,Washington,2106
Wyoming,Washington,581
Alabama,West Virginia,239
Alaska,West Virginia,121
Arizona,West Virginia,13
Arkansas,West Virginia,0
California,West Virginia,563
Colorado,West Virginia,463
Connecticut,West Virginia,41
Delaware,West Virginia,360
District of Columbia ,West Virginia,287
Florida,West Virginia,2635
Georgia,West Virginia,649
Hawaii,West Virginia,0
Idaho,West Virginia,119
Illinois,West Virginia,194
Indiana,West Virginia,492
Iowa,West Virginia,182
Kansas,West Virginia,405
Kentucky,West Virginia,904
Louisiana,West Virginia,157
Maine,West Virginia,39
Maryland,West Virginia,4715
Massachusetts,West Virginia,197
Michigan,West Virginia,805
Minnesota,West Virginia,161
Mississippi,West Virginia,346
Missouri,West Virginia,0
Montana,West Virginia,26
Nebraska,West Virginia,287
Nevada,West Virginia,30
New Hampshire,West Virginia,217
New Jersey,West Virginia,534
New Mexico,West Virginia,0
New York,West Virginia,547
North Carolina,West Virginia,2944
North Dakota,West Virginia,0
Ohio,West Virginia,5544
Oklahoma,West Virginia,186
Oregon,West Virginia,30
Pennsylvania,West Virginia,4945
Rhode Island,West Virginia,91
South Carolina,West Virginia,612
South Dakota,West Virginia,0
Tennessee,West Virginia,1266
Texas,West Virginia,2175
Utah,West Virginia,456
Vermont,West Virginia,0
Virginia,West Virginia,5388
Washington,West Virginia,469
Wisconsin,West Virginia,173
Wyoming,West Virginia,0
Alabama,Wisconsin,757
Alaska,Wisconsin,389
Arizona,Wisconsin,1702
Arkansas,Wisconsin,601
California,Wisconsin,4741
Colorado,Wisconsin,2101
Connecticut,Wisconsin,282
Delaware,Wisconsin,401
District of Columbia ,Wisconsin,146
Florida,Wisconsin,5505
Georgia,Wisconsin,1797
Hawaii,Wisconsin,279
Idaho,Wisconsin,260
Illinois,Wisconsin,26963
Indiana,Wisconsin,2274
Iowa,Wisconsin,3018
Kansas,Wisconsin,443
Kentucky,Wisconsin,881
Louisiana,Wisconsin,1047
Maine,Wisconsin,904
Maryland,Wisconsin,597
Massachusetts,Wisconsin,654
Michigan,Wisconsin,4993
Minnesota,Wisconsin,19873
Mississippi,Wisconsin,853
Missouri,Wisconsin,2204
Montana,Wisconsin,445
Nebraska,Wisconsin,432
Nevada,Wisconsin,410
New Hampshire,Wisconsin,190
New Jersey,Wisconsin,1351
New Mexico,Wisconsin,861
New York,Wisconsin,1337
North Carolina,Wisconsin,2253
North Dakota,Wisconsin,575
Ohio,Wisconsin,2174
Oklahoma,Wisconsin,643
Oregon,Wisconsin,708
Pennsylvania,Wisconsin,2136
Rhode Island,Wisconsin,52
South Carolina,Wisconsin,857
South Dakota,Wisconsin,145
Tennessee,Wisconsin,1682
Texas,Wisconsin,5375
Utah,Wisconsin,2141
Vermont,Wisconsin,105
Virginia,Wisconsin,1671
Washington,Wisconsin,2531
West Virginia,Wisconsin,507
Wyoming,Wisconsin,273
Alabama,Wyoming,264
Alaska,Wyoming,152
Arizona,Wyoming,220
Arkansas,Wyoming,722
California,Wyoming,2344
Colorado,Wyoming,4254
Connecticut,Wyoming,190
Delaware,Wyoming,240
District of Columbia ,Wyoming,0
Florida,Wyoming,148
Georgia,Wyoming,0
Hawaii,Wyoming,0
Idaho,Wyoming,600
Illinois,Wyoming,163
Indiana,Wyoming,18
Iowa,Wyoming,511
Kansas,Wyoming,107
Kentucky,Wyoming,0
Louisiana,Wyoming,134
Maine,Wyoming,0
Maryland,Wyoming,113
Massachusetts,Wyoming,0
Michigan,Wyoming,93
Minnesota,Wyoming,478
Mississippi,Wyoming,0
Missouri,Wyoming,286
Montana,Wyoming,1375
Nebraska,Wyoming,473
Nevada,Wyoming,359
New Hampshire,Wyoming,11
New Jersey,Wyoming,125
New Mexico,Wyoming,7
New York,Wyoming,110
North Carolina,Wyoming,205
North Dakota,Wyoming,357
Ohio,Wyoming,66
Oklahoma,Wyoming,315
Oregon,Wyoming,151
Pennsylvania,Wyoming,98
Rhode Island,Wyoming,0
South Carolina,Wyoming,0
South Dakota,Wyoming,310
Tennessee,Wyoming,178
Texas,Wyoming,979
Utah,Wyoming,733
Vermont,Wyoming,0
Virginia,Wyoming,843
Washington,Wyoming,759
West Virginia,Wyoming,0
Wisconsin,Wyoming,20
