target,source,flow,year
Arizona,Alabama,894,2016
Arizona,Alaska,1946,2016
Arizona,Arkansas,1205,2016
Arizona,California,64756,2016
Arizona,Colorado,11895,2016
Arizona,Connecticut,1596,2016
Arizona,Delaware,420,2016
Arizona,District of Columbia ,276,2016
Arizona,Florida,9306,2016
Arizona,Georgia,4242,2016
Arizona,Hawaii,2339,2016
Arizona,Idaho,2775,2016
Arizona,Illinois,13387,2016
Arizona,Indiana,5443,2016
Arizona,Iowa,2649,2016
Alaska,Wyoming,291,2016
Alaska,Wisconsin,260,2016
Alaska,West Virginia,0,2016
Alaska,Washington,4888,2016
Alaska,New Mexico,198,2016
Alaska,New York,910,2016
Alaska,North Carolina,714,2016
Alaska,North Dakota,58,2016
Alaska,Ohio,100,2016
Alaska,Oklahoma,806,2016
Alaska,Oregon,1301,2016
Arizona,Kansas,3383,2016
Alaska,Pennsylvania,574,2016
Alaska,South Carolina,281,2016
Alaska,South Dakota,370,2016
Alaska,Tennessee,243,2016
Alaska,Texas,1675,2016
Alaska,Utah,725,2016
Alaska,Vermont,86,2016
Alaska,Virginia,462,2016
Alaska,Rhode Island,0,2016
Arizona,Kentucky,1105,2016
Arizona,Louisiana,679,2016
Arizona,Maine,355,2016
Arizona,South Carolina,1768,2016
Arizona,South Dakota,2408,2016
Arizona,Tennessee,1834,2016
Arizona,Texas,14923,2016
Arizona,Utah,9979,2016
Arizona,Vermont,817,2016
Arizona,Virginia,8809,2016
Arizona,Rhode Island,51,2016
Arizona,Washington,13897,2016
Arizona,Wisconsin,6736,2016
Arizona,Wyoming,925,2016
Arkansas,Alabama,2057,2016
Arkansas,Alaska,103,2016
Arkansas,Arizona,836,2016
Arkansas,California,4026,2016
Arkansas,Colorado,3459,2016
Arizona,West Virginia,1419,2016
Alaska,New Jersey,270,2016
Arizona,Pennsylvania,4651,2016
Arizona,Oklahoma,7494,2016
Arizona,Maryland,1467,2016
Arizona,Massachusetts,4028,2016
Arizona,Michigan,6525,2016
Arizona,Minnesota,5461,2016
Arizona,Mississippi,568,2016
Arizona,Missouri,3708,2016
Arizona,Montana,2414,2016
Arizona,Oregon,9279,2016
Arizona,Nebraska,1312,2016
Arizona,New Hampshire,224,2016
Arizona,New Jersey,3971,2016
Arizona,New Mexico,9453,2016
Arizona,New York,3029,2016
Arizona,North Carolina,4605,2016
Arizona,North Dakota,1662,2016
Arizona,Ohio,3839,2016
Arizona,Nevada,7350,2016
Alaska,New Hampshire,32,2016
Alaska,Nevada,534,2016
Alaska,Nebraska,0,2016
Alabama,Massachusetts,330,2016
Alabama,Michigan,2195,2016
Alabama,Minnesota,122,2016
Alabama,Mississippi,7602,2016
Alabama,Missouri,2746,2016
Alabama,Montana,294,2016
Alabama,Nebraska,33,2016
Alabama,Maryland,1903,2016
Alabama,Nevada,254,2016
Alabama,New Jersey,812,2016
Alabama,New Mexico,826,2016
Alabama,New York,3047,2016
Alabama,North Carolina,6419,2016
Alabama,North Dakota,0,2016
Alabama,Ohio,2694,2016
Alabama,Oklahoma,1169,2016
Alabama,New Hampshire,0,2016
Alabama,Oregon,498,2016
Alabama,Maine,151,2016
Alabama,Kentucky,1590,2016
Missouri,Mississippi,2988,2016
Alabama,Arizona,1022,2016
Alabama,Arkansas,495,2016
Alabama,California,6611,2016
Alabama,Colorado,2177,2016
Alabama,Connecticut,566,2016
Alabama,Delaware,0,2016
Alabama,Louisiana,1508,2016
Alabama,District of Columbia ,97,2016
Alabama,Georgia,23008,2016
Alabama,Hawaii,1695,2016
Alabama,Idaho,212,2016
Alabama,Illinois,3707,2016
Alabama,Indiana,1445,2016
Alabama,Iowa,671,2016
Alabama,Kansas,1261,2016
Alabama,Florida,16631,2016
Arkansas,Connecticut,186,2016
Alabama,Pennsylvania,1008,2016
Alabama,South Carolina,2952,2016
Alaska,Hawaii,561,2016
Alaska,Idaho,361,2016
Alaska,Illinois,715,2016
Alaska,Indiana,126,2016
Alaska,Iowa,142,2016
Alaska,Kansas,1831,2016
Alaska,Kentucky,703,2016
Alaska,Georgia,2208,2016
Alaska,Louisiana,273,2016
Alaska,Maryland,0,2016
Alaska,Massachusetts,44,2016
Alaska,Michigan,133,2016
Alaska,Minnesota,236,2016
Alaska,Mississippi,92,2016
Alaska,Missouri,281,2016
Alaska,Montana,832,2016
Alaska,Maine,147,2016
Alabama,Rhode Island,0,2016
Alaska,Florida,1100,2016
Alaska,Delaware,79,2016
Alabama,South Dakota,52,2016
Alabama,Tennessee,9960,2016
Alabama,Texas,7689,2016
Alabama,Utah,525,2016
Alabama,Vermont,0,2016
Alabama,Virginia,3535,2016
Alabama,Washington,677,2016
Alaska,District of Columbia ,0,2016
Alabama,West Virginia,42,2016
Alabama,Wyoming,539,2016
Alaska,Alabama,423,2016
Alaska,Arizona,1176,2016
Alaska,Arkansas,65,2016
Alaska,California,3593,2016
Alaska,Colorado,1401,2016
Alaska,Connecticut,0,2016
Alabama,Wisconsin,874,2016
Arkansas,Delaware,0,2016
Arkansas,District of Columbia ,69,2016
Arkansas,Florida,1351,2016
Colorado,Georgia,6128,2016
Colorado,Hawaii,2795,2016
Colorado,Idaho,1565,2016
Colorado,Illinois,11369,2016
Colorado,Indiana,2672,2016
Colorado,Iowa,3243,2016
Colorado,Kansas,4634,2016
Colorado,Florida,13546,2016
Colorado,Kentucky,1736,2016
Colorado,Maine,390,2016
Colorado,Maryland,3467,2016
Colorado,Massachusetts,2196,2016
Colorado,Michigan,4285,2016
Colorado,Minnesota,3725,2016
Colorado,Mississippi,1319,2016
Colorado,Missouri,6246,2016
Colorado,Louisiana,3361,2016
Colorado,Montana,1334,2016
Colorado,District of Columbia ,1360,2016
Colorado,Connecticut,2882,2016
California,South Carolina,5137,2016
California,South Dakota,1333,2016
California,Tennessee,6158,2016
California,Texas,39109,2016
California,Utah,11114,2016
California,Vermont,400,2016
California,Virginia,14348,2016
Colorado,Delaware,0,2016
California,Washington,27973,2016
California,Wisconsin,7354,2016
California,Wyoming,2674,2016
Colorado,Alabama,2328,2016
Colorado,Alaska,1698,2016
Colorado,Arizona,13015,2016
Colorado,Arkansas,808,2016
Colorado,California,26909,2016
California,West Virginia,1150,2016
California,Rhode Island,2265,2016
Colorado,Nebraska,3050,2016
Colorado,New Hampshire,1360,2016
Colorado,Wyoming,3657,2016
Connecticut,Alabama,1102,2016
Connecticut,Alaska,331,2016
Connecticut,Arizona,309,2016
Connecticut,Arkansas,960,2016
Connecticut,California,3979,2016
Connecticut,Colorado,562,2016
Colorado,Wisconsin,3243,2016
Connecticut,Delaware,0,2016
Connecticut,Florida,4629,2016
Connecticut,Georgia,1129,2016
Connecticut,Hawaii,449,2016
Connecticut,Idaho,0,2016
Connecticut,Illinois,1733,2016
Connecticut,Indiana,488,2016
Connecticut,Iowa,162,2016
Connecticut,District of Columbia ,433,2016
Colorado,Nevada,4366,2016
Colorado,West Virginia,309,2016
Colorado,Virginia,7148,2016
Colorado,New Jersey,2731,2016
Colorado,New Mexico,5073,2016
Colorado,New York,8612,2016
Colorado,North Carolina,6059,2016
Colorado,North Dakota,1801,2016
Colorado,Ohio,3674,2016
Colorado,Oklahoma,3828,2016
Colorado,Washington,4487,2016
Colorado,Oregon,3473,2016
Colorado,Rhode Island,63,2016
Colorado,South Carolina,1945,2016
Colorado,South Dakota,1735,2016
Colorado,Tennessee,4035,2016
Colorado,Texas,20725,2016
Colorado,Utah,3642,2016
Colorado,Vermont,647,2016
Colorado,Pennsylvania,4586,2016
Connecticut,Kentucky,43,2016
California,Pennsylvania,13090,2016
California,Oklahoma,6023,2016
Arkansas,New Jersey,250,2016
Arkansas,New Mexico,225,2016
Arkansas,New York,590,2016
Arkansas,North Carolina,939,2016
Arkansas,North Dakota,39,2016
Arkansas,Ohio,192,2016
Arkansas,Oklahoma,5773,2016
Arkansas,New Hampshire,0,2016
Arkansas,Oregon,389,2016
Arkansas,Rhode Island,0,2016
Arkansas,South Carolina,70,2016
Arkansas,South Dakota,0,2016
Arkansas,Tennessee,2635,2016
Arkansas,Texas,13487,2016
Arkansas,Utah,619,2016
Arkansas,Vermont,0,2016
Arkansas,Pennsylvania,1146,2016
Arkansas,Virginia,1333,2016
Arkansas,Nevada,1194,2016
Arkansas,Montana,36,2016
Arkansas,Georgia,2683,2016
Arkansas,Hawaii,241,2016
Arkansas,Idaho,0,2016
Arkansas,Illinois,2594,2016
Arkansas,Indiana,335,2016
Arkansas,Iowa,1115,2016
Arkansas,Kansas,979,2016
Arkansas,Nebraska,1411,2016
Arkansas,Kentucky,1356,2016
Arkansas,Maine,178,2016
Arkansas,Maryland,319,2016
Arkansas,Massachusetts,302,2016
Arkansas,Michigan,928,2016
Arkansas,Minnesota,449,2016
Arkansas,Mississippi,3699,2016
Arkansas,Missouri,6911,2016
Arkansas,Louisiana,3530,2016
California,Oregon,18919,2016
Arkansas,Washington,2257,2016
Arkansas,Wisconsin,539,2016
California,Maryland,10637,2016
California,Massachusetts,14062,2016
California,Michigan,11442,2016
California,Minnesota,10897,2016
California,Mississippi,3174,2016
California,Missouri,7580,2016
California,Montana,1272,2016
California,Maine,2513,2016
California,Nebraska,1876,2016
California,New Hampshire,889,2016
California,New Jersey,11988,2016
California,New Mexico,8087,2016
California,New York,40877,2016
California,North Carolina,14268,2016
California,North Dakota,2664,2016
California,Ohio,9652,2016
California,Nevada,24656,2016
Arkansas,West Virginia,75,2016
California,Louisiana,4933,2016
California,Kansas,3293,2016
Arkansas,Wyoming,178,2016
California,Alabama,3045,2016
California,Alaska,4206,2016
California,Arizona,33757,2016
California,Arkansas,4282,2016
California,Colorado,22540,2016
California,Connecticut,2932,2016
California,Kentucky,4206,2016
California,Delaware,1372,2016
California,Florida,25354,2016
California,Georgia,14663,2016
California,Hawaii,14239,2016
California,Idaho,3598,2016
California,Illinois,21539,2016
California,Indiana,7073,2016
California,Iowa,3826,2016
California,District of Columbia ,6319,2016
Idaho,Oklahoma,178,2016
Alabama,Alaska,576,2016
Michigan,Idaho,2441,2016
Massachusetts,District of Columbia ,1398,2016
Massachusetts,Florida,11295,2016
Massachusetts,Georgia,2517,2016
Massachusetts,Hawaii,457,2016
Massachusetts,Idaho,96,2016
Massachusetts,Illinois,6227,2016
Massachusetts,Indiana,1282,2016
Massachusetts,Iowa,378,2016
Massachusetts,Kansas,1021,2016
Massachusetts,Kentucky,689,2016
Massachusetts,Louisiana,890,2016
Massachusetts,Maine,3360,2016
Massachusetts,Maryland,2836,2016
Massachusetts,Michigan,1629,2016
Massachusetts,Minnesota,561,2016
Massachusetts,Delaware,308,2016
Massachusetts,Connecticut,11229,2016
Massachusetts,Colorado,3046,2016
Massachusetts,California,12831,2016
Maryland,Rhode Island,928,2016
Maryland,South Carolina,1651,2016
Maryland,South Dakota,198,2016
Maryland,Tennessee,2288,2016
Maryland,Texas,5229,2016
Maryland,Utah,387,2016
Maryland,Vermont,347,2016
Massachusetts,Mississippi,50,2016
Maryland,Virginia,23926,2016
Maryland,West Virginia,4744,2016
Maryland,Wisconsin,723,2016
Maryland,Wyoming,0,2016
Massachusetts,Alabama,681,2016
Massachusetts,Alaska,115,2016
Massachusetts,Arizona,2511,2016
Massachusetts,Arkansas,388,2016
Maryland,Washington,2176,2016
Massachusetts,Missouri,1259,2016
Massachusetts,Montana,0,2016
Massachusetts,Nebraska,598,2016
Massachusetts,West Virginia,292,2016
Massachusetts,Wisconsin,1484,2016
Massachusetts,Wyoming,166,2016
Michigan,Alabama,2287,2016
Michigan,Alaska,285,2016
Michigan,Arizona,4061,2016
Michigan,Arkansas,806,2016
Massachusetts,Washington,1463,2016
Michigan,California,8001,2016
Michigan,Connecticut,912,2016
Michigan,Delaware,286,2016
Michigan,District of Columbia ,642,2016
Michigan,Florida,14302,2016
Michigan,Georgia,6090,2016
Michigan,Hawaii,410,2016
Idaho,Oregon,2836,2016
Michigan,Colorado,2120,2016
Maryland,Pennsylvania,13462,2016
Massachusetts,Virginia,4166,2016
Massachusetts,Utah,524,2016
Massachusetts,Nevada,355,2016
Massachusetts,New Hampshire,10579,2016
Massachusetts,New Jersey,5980,2016
Massachusetts,New Mexico,799,2016
Massachusetts,New York,21876,2016
Massachusetts,North Carolina,3661,2016
Massachusetts,North Dakota,0,2016
Massachusetts,Vermont,3226,2016
Massachusetts,Ohio,2259,2016
Massachusetts,Oregon,699,2016
Massachusetts,Pennsylvania,7188,2016
Massachusetts,Rhode Island,9776,2016
Massachusetts,South Carolina,1720,2016
Massachusetts,South Dakota,137,2016
Massachusetts,Tennessee,780,2016
Massachusetts,Texas,3446,2016
Massachusetts,Oklahoma,1180,2016
Maryland,Oregon,522,2016
Maryland,Oklahoma,382,2016
Maryland,Ohio,4295,2016
Maine,Nevada,0,2016
Maine,New Hampshire,5649,2016
Maine,New Jersey,1888,2016
Maine,New Mexico,160,2016
Maine,New York,1896,2016
Maine,North Carolina,1042,2016
Maine,North Dakota,429,2016
Maine,Nebraska,0,2016
Maine,Ohio,236,2016
Maine,Oregon,188,2016
Maine,Pennsylvania,986,2016
Maine,Rhode Island,1150,2016
Maine,South Carolina,345,2016
Maine,South Dakota,0,2016
Maine,Tennessee,461,2016
Maine,Texas,610,2016
Maine,Oklahoma,143,2016
Maine,Utah,589,2016
Maine,Montana,26,2016
Maine,Mississippi,0,2016
Maine,Delaware,26,2016
Maine,District of Columbia ,162,2016
Maine,Florida,2967,2016
Maine,Georgia,248,2016
Maine,Hawaii,579,2016
Maine,Idaho,13,2016
Maine,Illinois,448,2016
Maine,Missouri,1163,2016
Maine,Indiana,114,2016
Maine,Kansas,41,2016
Maine,Kentucky,429,2016
Maine,Louisiana,118,2016
Maine,Maryland,332,2016
Maine,Massachusetts,7799,2016
Maine,Michigan,256,2016
Maine,Minnesota,224,2016
Maine,Iowa,473,2016
Michigan,Illinois,13818,2016
Maine,Vermont,661,2016
Maine,Washington,907,2016
Maryland,Kentucky,701,2016
Maryland,Louisiana,406,2016
Maryland,Maine,281,2016
Maryland,Massachusetts,2559,2016
Maryland,Michigan,2149,2016
Maryland,Minnesota,661,2016
Maryland,Mississippi,1246,2016
Maryland,Kansas,655,2016
Maryland,Missouri,515,2016
Maryland,Nebraska,427,2016
Maryland,Nevada,512,2016
Maryland,New Hampshire,61,2016
Maryland,New Jersey,7411,2016
Maryland,New Mexico,1416,2016
Maryland,New York,11622,2016
Maryland,North Carolina,7845,2016
Maryland,Montana,65,2016
Maine,Virginia,1276,2016
Maryland,Iowa,326,2016
Maryland,Illinois,1193,2016
Maine,West Virginia,107,2016
Maine,Wisconsin,328,2016
Maine,Wyoming,0,2016
Maryland,Alabama,1241,2016
Maryland,Alaska,53,2016
Maryland,Arizona,940,2016
Maryland,Arkansas,349,2016
Maryland,Indiana,468,2016
Maryland,California,6348,2016
Maryland,Connecticut,707,2016
Maryland,Delaware,5674,2016
Maryland,District of Columbia ,19754,2016
Maryland,Florida,10887,2016
Maryland,Georgia,6942,2016
Maryland,Hawaii,1595,2016
Maryland,Idaho,108,2016
Maryland,Colorado,2210,2016
Michigan,Indiana,10775,2016
Michigan,Iowa,613,2016
Michigan,Kansas,669,2016
Mississippi,Kentucky,1623,2016
Mississippi,Louisiana,5777,2016
Mississippi,Maine,0,2016
Mississippi,Maryland,519,2016
Mississippi,Massachusetts,58,2016
Mississippi,Michigan,1298,2016
Mississippi,Minnesota,81,2016
Mississippi,Kansas,203,2016
Mississippi,Missouri,1034,2016
Mississippi,Nebraska,721,2016
Mississippi,Nevada,465,2016
Mississippi,New Hampshire,82,2016
Mississippi,New Jersey,199,2016
Mississippi,New Mexico,155,2016
Mississippi,New York,570,2016
Mississippi,North Carolina,2485,2016
Mississippi,Montana,29,2016
Mississippi,North Dakota,24,2016
Mississippi,Iowa,163,2016
Mississippi,Illinois,3383,2016
Minnesota,West Virginia,331,2016
Minnesota,Wisconsin,18683,2016
Minnesota,Wyoming,846,2016
Mississippi,Alabama,5125,2016
Mississippi,Alaska,0,2016
Mississippi,Arizona,544,2016
Mississippi,Arkansas,3244,2016
Mississippi,Indiana,814,2016
Mississippi,California,4317,2016
Mississippi,Connecticut,101,2016
Mississippi,Delaware,0,2016
Mississippi,District of Columbia ,182,2016
Mississippi,Florida,4046,2016
Mississippi,Georgia,2150,2016
Mississippi,Hawaii,389,2016
Mississippi,Idaho,908,2016
Mississippi,Colorado,441,2016
Minnesota,Washington,2666,2016
Mississippi,Ohio,1204,2016
Mississippi,Oregon,617,2016
Missouri,Delaware,651,2016
Missouri,District of Columbia ,266,2016
Missouri,Florida,5881,2016
Missouri,Georgia,3902,2016
Missouri,Hawaii,508,2016
Missouri,Idaho,535,2016
Missouri,Illinois,25906,2016
Missouri,Connecticut,445,2016
Missouri,Indiana,2622,2016
Missouri,Kansas,19812,2016
Missouri,Kentucky,2895,2016
Missouri,Louisiana,2873,2016
Missouri,Maine,221,2016
Missouri,Maryland,1244,2016
Missouri,Massachusetts,688,2016
Missouri,Michigan,4371,2016
Missouri,Iowa,5799,2016
Mississippi,Oklahoma,765,2016
Missouri,Colorado,4960,2016
Missouri,Arkansas,8523,2016
Mississippi,Pennsylvania,737,2016
Mississippi,Rhode Island,12,2016
Mississippi,South Carolina,1129,2016
Mississippi,South Dakota,0,2016
Mississippi,Tennessee,10017,2016
Mississippi,Texas,4046,2016
Mississippi,Utah,48,2016
Missouri,California,7037,2016
Mississippi,Vermont,0,2016
Mississippi,Washington,1989,2016
Mississippi,West Virginia,260,2016
Mississippi,Wisconsin,1455,2016
Mississippi,Wyoming,0,2016
Missouri,Alabama,2283,2016
Missouri,Alaska,1288,2016
Missouri,Arizona,2958,2016
Mississippi,Virginia,1230,2016
Maine,Connecticut,1664,2016
Minnesota,Virginia,1071,2016
Minnesota,Utah,1828,2016
Michigan,Pennsylvania,3144,2016
Michigan,Rhode Island,447,2016
Michigan,South Carolina,2129,2016
Michigan,South Dakota,80,2016
Michigan,Tennessee,5154,2016
Michigan,Texas,10484,2016
Michigan,Utah,718,2016
Michigan,Oregon,743,2016
Michigan,Vermont,424,2016
Michigan,Washington,1849,2016
Michigan,West Virginia,435,2016
Michigan,Wisconsin,5058,2016
Michigan,Wyoming,1380,2016
Minnesota,Alabama,115,2016
Minnesota,Alaska,334,2016
Minnesota,Arizona,4475,2016
Michigan,Virginia,1989,2016
Minnesota,Arkansas,484,2016
Michigan,Oklahoma,984,2016
Michigan,North Dakota,120,2016
Michigan,Kentucky,2351,2016
Michigan,Louisiana,643,2016
Michigan,Maine,444,2016
Michigan,Maryland,2091,2016
Michigan,Massachusetts,2604,2016
Michigan,Minnesota,2661,2016
Michigan,Mississippi,2885,2016
Michigan,Ohio,16222,2016
Michigan,Missouri,3217,2016
Michigan,Nebraska,963,2016
Michigan,Nevada,1742,2016
Michigan,New Hampshire,384,2016
Michigan,New Jersey,2295,2016
Michigan,New Mexico,85,2016
Michigan,New York,6627,2016
Michigan,North Carolina,5848,2016
Michigan,Montana,1156,2016
Minnesota,Vermont,40,2016
Minnesota,California,6232,2016
Minnesota,Connecticut,407,2016
Minnesota,Nevada,561,2016
Minnesota,New Hampshire,175,2016
Minnesota,New Jersey,417,2016
Minnesota,New Mexico,255,2016
Minnesota,New York,1626,2016
Minnesota,North Carolina,1307,2016
Minnesota,North Dakota,10745,2016
Minnesota,Nebraska,1973,2016
Minnesota,Ohio,2570,2016
Minnesota,Oregon,1060,2016
Minnesota,Pennsylvania,1180,2016
Minnesota,Rhode Island,0,2016
Minnesota,South Carolina,403,2016
Minnesota,South Dakota,5127,2016
Minnesota,Tennessee,1393,2016
Minnesota,Texas,4849,2016
Minnesota,Oklahoma,1542,2016
Minnesota,Colorado,4691,2016
Minnesota,Montana,541,2016
Minnesota,Mississippi,137,2016
Minnesota,Delaware,65,2016
Minnesota,District of Columbia ,239,2016
Minnesota,Florida,2999,2016
Minnesota,Georgia,2468,2016
Minnesota,Hawaii,393,2016
Minnesota,Idaho,407,2016
Minnesota,Illinois,9753,2016
Minnesota,Missouri,2321,2016
Minnesota,Indiana,1769,2016
Minnesota,Kansas,2295,2016
Minnesota,Kentucky,491,2016
Minnesota,Louisiana,488,2016
Minnesota,Maine,115,2016
Minnesota,Maryland,730,2016
Minnesota,Massachusetts,1141,2016
Minnesota,Michigan,2240,2016
Minnesota,Iowa,5329,2016
Maine,Colorado,407,2016
Maryland,North Dakota,62,2016
Maine,Arkansas,0,2016
Indiana,Rhode Island,0,2016
Indiana,South Carolina,1630,2016
Indiana,South Dakota,0,2016
Indiana,Tennessee,2979,2016
Indiana,Texas,9403,2016
Indiana,Utah,254,2016
Indiana,Vermont,119,2016
Indiana,Pennsylvania,2165,2016
Indiana,Virginia,3188,2016
Indiana,West Virginia,156,2016
Indiana,Wisconsin,2460,2016
Indiana,Wyoming,0,2016
Iowa,Alabama,395,2016
Iowa,Alaska,662,2016
Iowa,Arizona,1556,2016
Iowa,Arkansas,315,2016
Indiana,Washington,1203,2016
Iowa,California,2380,2016
Indiana,Oregon,1386,2016
Indiana,Ohio,13303,2016
Maine,California,1315,2016
Indiana,Maryland,1521,2016
Indiana,Massachusetts,926,2016
Indiana,Michigan,8950,2016
Indiana,Minnesota,1989,2016
Indiana,Mississippi,1568,2016
Indiana,Missouri,2363,2016
Indiana,Oklahoma,645,2016
Indiana,Montana,0,2016
Indiana,Nevada,480,2016
Indiana,New Hampshire,575,2016
Indiana,New Jersey,4923,2016
Indiana,New Mexico,645,2016
Indiana,New York,2583,2016
Indiana,North Carolina,4496,2016
Indiana,North Dakota,498,2016
Indiana,Nebraska,108,2016
Indiana,Louisiana,584,2016
Iowa,Colorado,3478,2016
Iowa,Delaware,0,2016
Iowa,New Hampshire,77,2016
Iowa,New Jersey,1028,2016
Iowa,New Mexico,412,2016
Iowa,New York,807,2016
Iowa,North Carolina,1755,2016
Iowa,North Dakota,1008,2016
Iowa,Ohio,1261,2016
Iowa,Nevada,702,2016
Iowa,Oklahoma,754,2016
Iowa,Pennsylvania,710,2016
Iowa,Rhode Island,25,2016
Iowa,South Carolina,138,2016
Iowa,South Dakota,1192,2016
Iowa,Tennessee,1256,2016
Iowa,Texas,3437,2016
Iowa,Utah,496,2016
Iowa,Oregon,16,2016
Iowa,Connecticut,60,2016
Iowa,Nebraska,6812,2016
Iowa,Missouri,6509,2016
Iowa,District of Columbia ,14,2016
Iowa,Florida,1749,2016
Iowa,Georgia,866,2016
Iowa,Hawaii,30,2016
Iowa,Idaho,566,2016
Iowa,Illinois,14948,2016
Iowa,Indiana,1876,2016
Iowa,Montana,301,2016
Iowa,Kansas,1871,2016
Iowa,Louisiana,573,2016
Iowa,Maine,410,2016
Iowa,Maryland,538,2016
Iowa,Massachusetts,170,2016
Iowa,Michigan,944,2016
Iowa,Minnesota,7633,2016
Iowa,Mississippi,594,2016
Iowa,Kentucky,1255,2016
Iowa,Vermont,137,2016
Indiana,Kentucky,9978,2016
Indiana,Iowa,1496,2016
Illinois,District of Columbia ,1083,2016
Illinois,Florida,13021,2016
Illinois,Georgia,6739,2016
Illinois,Hawaii,627,2016
Illinois,Idaho,724,2016
Illinois,Indiana,15203,2016
Illinois,Iowa,9541,2016
Illinois,Delaware,205,2016
Illinois,Kansas,2683,2016
Illinois,Louisiana,1219,2016
Illinois,Maine,180,2016
Illinois,Maryland,2140,2016
Illinois,Massachusetts,3651,2016
Illinois,Michigan,8176,2016
Illinois,Minnesota,3566,2016
Illinois,Mississippi,1608,2016
Illinois,Kentucky,3791,2016
Illinois,Missouri,16251,2016
Illinois,Connecticut,1297,2016
Illinois,California,15163,2016
Idaho,Rhode Island,0,2016
Idaho,South Carolina,93,2016
Idaho,South Dakota,142,2016
Idaho,Tennessee,60,2016
Idaho,Texas,2606,2016
Idaho,Utah,7405,2016
Idaho,Vermont,0,2016
Illinois,Colorado,3257,2016
Idaho,Virginia,401,2016
Idaho,West Virginia,122,2016
Idaho,Wisconsin,249,2016
Idaho,Wyoming,3030,2016
Illinois,Alabama,2022,2016
Illinois,Alaska,578,2016
Illinois,Arizona,5251,2016
Illinois,Arkansas,1288,2016
Idaho,Washington,9303,2016
Indiana,Kansas,1520,2016
Illinois,Montana,530,2016
Illinois,Nevada,1476,2016
Illinois,Wisconsin,15595,2016
Illinois,Wyoming,271,2016
Indiana,Alabama,1133,2016
Indiana,Alaska,495,2016
Indiana,Arizona,1185,2016
Indiana,Arkansas,1308,2016
Indiana,California,6970,2016
Illinois,West Virginia,880,2016
Indiana,Colorado,1513,2016
Indiana,Delaware,401,2016
Indiana,District of Columbia ,64,2016
Indiana,Florida,10994,2016
Indiana,Georgia,4503,2016
Indiana,Hawaii,1426,2016
Indiana,Idaho,217,2016
Indiana,Illinois,29883,2016
Indiana,Connecticut,884,2016
Illinois,Nebraska,1214,2016
Illinois,Washington,3628,2016
Illinois,Vermont,919,2016
Illinois,New Hampshire,741,2016
Illinois,New Jersey,2733,2016
Illinois,New Mexico,309,2016
Illinois,New York,7566,2016
Illinois,North Carolina,4379,2016
Illinois,North Dakota,372,2016
Illinois,Ohio,7260,2016
Illinois,Virginia,7822,2016
Illinois,Oklahoma,732,2016
Illinois,Pennsylvania,3809,2016
Illinois,Rhode Island,358,2016
Illinois,South Carolina,954,2016
Illinois,South Dakota,447,2016
Illinois,Tennessee,6928,2016
Illinois,Texas,13290,2016
Illinois,Utah,1211,2016
Illinois,Oregon,1025,2016
Iowa,Virginia,663,2016
Indiana,Maine,712,2016
Iowa,West Virginia,203,2016
Kentucky,Wisconsin,1313,2016
Kentucky,Wyoming,0,2016
Louisiana,Alabama,5658,2016
Louisiana,Alaska,359,2016
Louisiana,Arizona,857,2016
Louisiana,Arkansas,1471,2016
Louisiana,California,4654,2016
Louisiana,Colorado,2529,2016
Louisiana,Connecticut,192,2016
Louisiana,Delaware,0,2016
Louisiana,District of Columbia ,54,2016
Louisiana,Florida,3597,2016
Louisiana,Georgia,3280,2016
Louisiana,Hawaii,292,2016
Louisiana,Idaho,464,2016
Kentucky,West Virginia,2929,2016
Kentucky,Washington,313,2016
Kentucky,Virginia,3145,2016
Kentucky,Vermont,0,2016
Kentucky,New Hampshire,679,2016
Kentucky,New Jersey,572,2016
Kentucky,New Mexico,101,2016
Kentucky,New York,3404,2016
Kentucky,North Carolina,3557,2016
Kentucky,North Dakota,282,2016
Kentucky,Ohio,13426,2016
Louisiana,Illinois,2556,2016
Kentucky,Oklahoma,600,2016
Kentucky,Pennsylvania,2084,2016
Kentucky,Rhode Island,0,2016
Kentucky,South Carolina,1375,2016
Kentucky,South Dakota,318,2016
Kentucky,Tennessee,12132,2016
Kentucky,Texas,5585,2016
Kentucky,Utah,874,2016
Kentucky,Oregon,285,2016
Louisiana,Indiana,270,2016
Louisiana,Iowa,1315,2016
Louisiana,Kansas,1497,2016
Louisiana,Pennsylvania,965,2016
Louisiana,Rhode Island,170,2016
Louisiana,South Carolina,992,2016
Louisiana,South Dakota,118,2016
Louisiana,Tennessee,2184,2016
Louisiana,Texas,21925,2016
Louisiana,Utah,280,2016
Louisiana,Oregon,607,2016
Louisiana,Vermont,122,2016
Louisiana,Washington,1516,2016
Louisiana,West Virginia,586,2016
Louisiana,Wisconsin,714,2016
Louisiana,Wyoming,162,2016
Maine,Alabama,471,2016
Maine,Alaska,7,2016
Iowa,Washington,1662,2016
Louisiana,Virginia,2548,2016
Kentucky,Nevada,695,2016
Louisiana,Oklahoma,1807,2016
Louisiana,North Dakota,0,2016
Louisiana,Kentucky,276,2016
Louisiana,Maine,35,2016
Louisiana,Maryland,248,2016
Louisiana,Massachusetts,1024,2016
Louisiana,Michigan,1026,2016
Louisiana,Minnesota,415,2016
Louisiana,Mississippi,8208,2016
Louisiana,Ohio,1373,2016
Louisiana,Missouri,1005,2016
Louisiana,Nebraska,145,2016
Louisiana,Nevada,112,2016
